node_id,hazard_code,exposure_score,mitigation_level,assessment_date
IK-08-01662,Z19,38.5,pełne,2025-12-15
IK-08-01662,Z07,61.9,częściowe,2025-01-12
IK-08-01663,Z02,56.2,częściowe,2024-11-12
IK-08-01663,Z08,56.9,częściowe,2025-10-24
IK-08-01663,Z19,62.2,częściowe,2025-07-28
IK-08-01663,Z07,48.3,częściowe,2025-07-06
IK-08-01664,Z02,27.9,częściowe,2025-09-29
IK-08-01664,Z08,52.7,brak,2025-12-25
IK-08-01664,Z19,64.6,częściowe,2026-03-25
IK-08-01664,Z07,33.8,pełne,2025-05-12
IK-08-01665,Z02,84.0,częściowe,2025-11-24
IK-08-01665,Z08,34.4,częściowe,2025-12-22
IK-08-01665,Z19,59.0,pełne,2025-12-29
IK-08-01665,Z07,33.0,brak,2025-01-16
IK-08-01666,Z02,26.3,częściowe,2026-05-23
IK-08-01666,Z08,61.4,częściowe,2025-08-23
IK-08-01666,Z19,20.8,częściowe,2025-09-11
IK-08-01666,Z07,15.0,pełne,2025-09-25
IK-08-01667,Z02,47.6,częściowe,2025-10-06
IK-08-01667,Z08,35.5,częściowe,2026-03-01
IK-08-01667,Z19,32.7,częściowe,2025-10-04
IK-08-01667,Z07,52.4,częściowe,2025-09-23
IK-08-01668,Z02,20.5,pełne,2026-04-10
IK-08-01668,Z08,30.3,pełne,2025-06-03
IK-08-01668,Z19,56.3,częściowe,2025-05-29
IK-08-01668,Z07,58.8,brak,2026-06-13
IK-08-01669,Z02,53.0,częściowe,2025-09-19
IK-08-01669,Z08,63.8,brak,2026-06-19
IK-08-01669,Z19,19.1,brak,2024-12-20
IK-08-01669,Z07,25.3,częściowe,2026-05-24
IK-08-01670,Z02,25.5,częściowe,2025-10-19
IK-08-01670,Z08,37.5,częściowe,2024-12-06
IK-08-01670,Z19,23.9,częściowe,2024-12-02
IK-08-01670,Z07,55.9,pełne,2025-08-15
IK-08-01671,Z02,68.8,brak,2025-03-29
IK-08-01671,Z08,21.5,brak,2025-07-12
IK-08-01671,Z19,21.9,częściowe,2025-05-05
IK-08-01671,Z07,57.1,brak,2024-11-29
IK-08-01672,Z02,91.8,częściowe,2024-11-05
IK-08-01672,Z08,35.6,pełne,2026-06-20
IK-08-01672,Z19,16.2,pełne,2025-10-13
IK-08-01672,Z07,33.7,częściowe,2024-10-27
IK-08-01673,Z02,21.9,częściowe,2025-04-23
IK-08-01673,Z08,38.0,brak,2025-02-16
IK-08-01673,Z19,49.1,brak,2025-05-15
IK-08-01673,Z07,29.3,częściowe,2025-01-12
IK-08-01674,Z02,76.1,brak,2025-11-06
IK-08-01674,Z08,32.6,częściowe,2025-01-20
IK-08-01674,Z19,41.8,pełne,2025-08-02
IK-08-01674,Z07,64.7,częściowe,2025-04-16
IK-08-01675,Z02,34.1,pełne,2025-06-22
IK-08-01675,Z08,43.8,częściowe,2026-06-28
IK-08-01675,Z19,15.7,częściowe,2026-07-25
IK-08-01675,Z07,37.5,brak,2025-11-30
IK-08-01676,Z02,82.2,brak,2025-11-04
IK-08-01676,Z08,28.0,częściowe,2025-04-07
IK-08-01676,Z19,43.6,brak,2026-03-12
IK-08-01676,Z07,49.2,pełne,2026-01-15
IK-08-01677,Z02,38.2,brak,2026-08-07
IK-08-01677,Z08,47.7,brak,2026-04-06
IK-08-01677,Z19,28.6,brak,2026-01-13
IK-08-01677,Z07,37.9,pełne,2025-11-27
IK-08-01678,Z02,64.4,częściowe,2026-01-30
IK-08-01678,Z08,49.6,pełne,2025-04-06
IK-08-01678,Z19,21.2,pełne,2026-01-04
IK-08-01678,Z07,17.7,częściowe,2026-01-26
IK-08-01679,Z02,44.6,brak,2026-08-22
IK-08-01679,Z08,16.6,częściowe,2026-06-06
IK-08-01679,Z19,34.6,pełne,2025-12-15
IK-08-01679,Z07,38.4,brak,2025-04-03
IK-08-01680,Z02,19.8,częściowe,2025-12-23
IK-08-01680,Z08,39.7,brak,2025-08-21
IK-08-01680,Z19,67.9,częściowe,2025-07-23
IK-08-01680,Z07,52.6,pełne,2026-05-23
IK-08-01681,Z02,93.2,brak,2026-05-08
IK-08-01681,Z08,37.2,częściowe,2025-01-23
IK-08-01681,Z19,56.1,częściowe,2025-06-14
IK-08-01681,Z07,64.2,częściowe,2025-11-30
IK-08-01682,Z02,73.1,brak,2026-02-11
IK-08-01682,Z08,64.7,częściowe,2026-04-18
IK-08-01682,Z19,46.0,częściowe,2024-11-28
IK-08-01682,Z07,61.8,częściowe,2025-03-11
IK-08-01683,Z02,17.6,brak,2025-07-20
IK-08-01683,Z08,66.6,częściowe,2026-06-12
IK-08-01683,Z19,48.5,częściowe,2024-11-15
IK-08-01683,Z07,36.7,pełne,2025-04-20
IK-08-01684,Z02,28.3,częściowe,2025-12-16
IK-08-01684,Z08,26.8,częściowe,2026-06-18
IK-08-01684,Z19,20.6,pełne,2026-01-12
IK-08-01684,Z07,62.9,częściowe,2024-11-28
IK-08-01685,Z02,56.5,pełne,2026-06-05
IK-08-01685,Z08,43.7,częściowe,2026-08-10
IK-08-01685,Z19,28.2,pełne,2025-05-08
IK-08-01685,Z07,16.2,częściowe,2026-07-05
IK-08-01686,Z02,54.4,brak,2025-01-24
IK-08-01686,Z08,47.4,częściowe,2025-12-09
IK-08-01686,Z19,57.6,częściowe,2025-06-04
IK-08-01686,Z07,22.1,brak,2025-10-22
IK-08-01687,Z02,88.2,brak,2025-11-03
IK-08-01687,Z08,52.6,pełne,2026-04-11
IK-08-01687,Z19,38.6,brak,2025-12-31
IK-08-01687,Z07,54.6,pełne,2025-03-01
IK-08-01688,Z02,29.4,brak,2025-11-07
IK-08-01688,Z08,45.3,częściowe,2025-04-05
IK-08-01688,Z19,52.0,częściowe,2026-01-06
IK-08-01688,Z07,20.7,częściowe,2025-11-28
IK-08-01689,Z02,17.0,częściowe,2025-02-28
IK-08-01689,Z08,30.5,brak,2025-03-01
IK-08-01689,Z19,47.4,częściowe,2024-11-17
IK-08-01689,Z07,67.3,częściowe,2025-01-26
IK-08-01690,Z02,68.3,pełne,2025-12-20
IK-08-01690,Z08,43.7,częściowe,2025-02-20
IK-08-01690,Z19,29.6,częściowe,2026-01-14
IK-08-01690,Z07,27.4,częściowe,2026-08-14
IK-08-01691,Z02,28.0,częściowe,2025-03-09
IK-08-01691,Z08,49.5,częściowe,2025-08-30
IK-08-01691,Z19,68.9,pełne,2026-06-12
IK-08-01691,Z07,66.6,częściowe,2025-12-01
IK-08-01692,Z02,59.4,częściowe,2026-03-06
IK-08-01692,Z08,24.6,częściowe,2025-04-28
IK-08-01692,Z19,49.0,częściowe,2026-08-08
IK-08-01692,Z07,58.5,brak,2025-07-15
IK-08-01693,Z02,46.9,pełne,2026-05-11
IK-08-01693,Z08,25.9,częściowe,2024-11-04
IK-08-01693,Z19,24.1,częściowe,2026-05-24
IK-08-01693,Z07,69.8,pełne,2025-04-15
IK-08-01694,Z02,73.3,częściowe,2025-08-10
IK-08-01694,Z08,56.1,pełne,2025-06-01
IK-08-01694,Z19,43.1,częściowe,2026-08-20
IK-08-01694,Z07,42.3,pełne,2026-03-22
IK-08-01695,Z02,31.9,częściowe,2026-05-05
IK-08-01695,Z08,42.6,pełne,2026-03-29
IK-08-01695,Z19,17.6,częściowe,2025-10-16
IK-08-01695,Z07,57.1,częściowe,2025-04-21
IK-08-01696,Z02,69.2,częściowe,2026-03-10
IK-08-01696,Z08,31.2,pełne,2025-01-01
IK-08-01696,Z19,31.7,częściowe,2025-01-03
IK-08-01696,Z07,54.8,pełne,2025-10-25
IK-08-01697,Z02,96.0,brak,2026-07-26
IK-08-01697,Z08,61.8,pełne,2025-05-01
IK-08-01697,Z19,53.0,brak,2026-04-29
IK-08-01697,Z07,59.9,brak,2024-12-03
IK-08-01698,Z02,39.0,brak,2026-05-24
IK-08-01698,Z08,66.8,pełne,2025-04-27
IK-08-01698,Z19,67.0,częściowe,2026-08-10
IK-08-01698,Z07,56.3,brak,2024-12-17
IK-08-01699,Z02,49.9,brak,2026-04-01
IK-08-01699,Z08,25.5,częściowe,2025-08-14
IK-08-01699,Z19,40.2,częściowe,2025-11-19
IK-08-01699,Z07,23.4,brak,2026-05-25
IK-08-01700,Z02,23.7,brak,2026-07-01
IK-08-01700,Z08,19.8,brak,2025-10-06
IK-08-01700,Z19,62.3,brak,2024-12-01
IK-08-01700,Z07,52.2,brak,2024-12-13
IK-08-01701,Z02,95.8,częściowe,2026-04-25
IK-08-01701,Z08,48.2,częściowe,2026-01-17
IK-08-01701,Z19,58.9,częściowe,2026-02-28
IK-08-01701,Z07,61.4,częściowe,2025-04-08
IK-08-01702,Z02,27.8,brak,2025-11-26
IK-08-01702,Z08,16.9,częściowe,2025-02-22
IK-08-01702,Z19,45.3,pełne,2026-04-12
IK-08-01702,Z07,34.2,brak,2026-08-19
IK-08-01703,Z02,89.8,brak,2026-02-21
IK-08-01703,Z08,67.1,częściowe,2025-09-18
IK-08-01703,Z19,43.1,pełne,2026-01-24
IK-08-01703,Z07,25.0,częściowe,2026-07-07
IK-08-01704,Z02,61.5,brak,2025-07-28
IK-08-01704,Z08,51.8,częściowe,2024-11-16
IK-08-01704,Z19,55.9,częściowe,2026-01-03
IK-08-01704,Z07,50.1,częściowe,2025-06-28
IK-08-01705,Z02,65.3,pełne,2026-05-18
IK-08-01705,Z08,51.7,brak,2025-10-31
IK-08-01705,Z19,52.1,częściowe,2026-05-27
IK-08-01705,Z07,39.7,częściowe,2025-11-27
IK-08-01706,Z02,32.6,brak,2025-02-21
IK-08-01706,Z08,22.2,pełne,2024-11-10
IK-08-01706,Z19,29.0,częściowe,2024-11-26
IK-08-01706,Z07,33.8,częściowe,2025-03-14
IK-08-01707,Z02,53.1,pełne,2025-07-15
IK-08-01707,Z08,45.4,częściowe,2025-04-15
IK-08-01707,Z19,37.5,częściowe,2025-06-01
IK-08-01707,Z07,15.6,brak,2025-05-02
IK-08-01708,Z02,54.0,częściowe,2026-06-10
IK-08-01708,Z08,61.4,pełne,2025-07-27
IK-08-01708,Z19,55.7,brak,2026-02-05
IK-08-01708,Z07,57.9,pełne,2025-08-06
IK-08-01709,Z02,24.3,częściowe,2025-01-01
IK-08-01709,Z08,44.2,częściowe,2025-11-27
IK-08-01709,Z19,57.4,pełne,2024-12-05
IK-08-01709,Z07,53.8,częściowe,2026-04-12
IK-08-01710,Z02,30.2,pełne,2025-10-18
IK-08-01710,Z08,36.9,pełne,2026-04-11
IK-08-01710,Z19,25.8,brak,2024-11-12
IK-08-01710,Z07,44.8,brak,2025-10-31
IK-08-01711,Z02,35.4,pełne,2026-04-16
IK-08-01711,Z08,52.1,pełne,2024-11-19
IK-08-01711,Z19,37.2,pełne,2025-06-02
IK-08-01711,Z07,32.5,częściowe,2024-11-15
IK-08-01712,Z02,83.8,częściowe,2026-07-13
IK-08-01712,Z08,39.1,częściowe,2025-01-05
IK-08-01712,Z19,17.2,brak,2025-02-21
IK-08-01712,Z07,32.4,brak,2026-01-27
IK-08-01713,Z02,90.3,brak,2026-01-24
IK-08-01713,Z08,21.0,pełne,2025-04-27
IK-08-01713,Z19,18.1,brak,2024-11-11
IK-08-01713,Z07,39.7,brak,2026-04-18
IK-08-01714,Z02,46.7,brak,2024-10-20
IK-08-01714,Z08,59.7,brak,2025-10-15
IK-08-01714,Z19,42.9,częściowe,2026-01-30
IK-08-01714,Z07,69.4,częściowe,2025-04-06
IK-08-01715,Z02,51.1,pełne,2025-09-08
IK-08-01715,Z08,57.0,pełne,2025-06-28
IK-08-01715,Z19,42.8,brak,2026-01-07
IK-08-01715,Z07,49.8,pełne,2024-12-05
IK-08-01716,Z02,84.2,częściowe,2025-11-28
IK-08-01716,Z08,61.3,częściowe,2026-03-21
IK-08-01716,Z19,24.9,częściowe,2025-09-21
IK-08-01716,Z07,65.3,częściowe,2024-11-04
IK-08-01717,Z02,36.0,częściowe,2025-10-29
IK-08-01717,Z08,65.0,częściowe,2025-01-11
IK-08-01717,Z19,35.8,częściowe,2025-03-15
IK-08-01717,Z07,51.8,częściowe,2024-12-24
IK-08-01718,Z02,32.4,częściowe,2025-02-25
IK-08-01718,Z08,65.5,częściowe,2025-10-12
IK-08-01718,Z19,50.1,pełne,2025-02-04
IK-08-01718,Z07,55.0,pełne,2025-06-08
IK-08-01719,Z02,80.4,częściowe,2025-11-09
IK-08-01719,Z08,47.3,częściowe,2025-01-20
IK-08-01719,Z19,68.6,brak,2025-02-23
IK-08-01719,Z07,25.7,częściowe,2025-08-11
IK-08-01720,Z02,18.8,brak,2025-02-11
IK-08-01720,Z08,46.0,częściowe,2025-05-11
IK-08-01720,Z19,62.7,częściowe,2024-12-11
IK-08-01720,Z07,35.8,brak,2025-01-20
IK-08-01721,Z02,93.2,częściowe,2025-06-14
IK-08-01721,Z08,33.6,brak,2026-07-08
IK-08-01721,Z19,50.8,pełne,2025-02-05
IK-08-01721,Z07,30.9,częściowe,2026-07-26
IK-08-01722,Z02,45.4,brak,2026-05-19
IK-08-01722,Z08,62.8,częściowe,2024-11-07
IK-08-01722,Z19,16.9,brak,2025-04-23
IK-08-01722,Z07,23.1,brak,2025-03-01
IK-08-01723,Z02,65.7,częściowe,2026-06-11
IK-08-01723,Z08,22.9,częściowe,2025-05-27
IK-08-01723,Z19,69.1,częściowe,2025-10-05
IK-08-01723,Z07,25.9,częściowe,2026-06-12
IK-08-01724,Z02,19.1,częściowe,2026-01-07
IK-08-01724,Z08,24.6,pełne,2025-12-13
IK-08-01724,Z19,69.6,częściowe,2025-01-22
IK-08-01724,Z07,57.7,częściowe,2025-08-24
IK-08-01725,Z02,31.4,brak,2025-12-27
IK-08-01725,Z08,42.1,brak,2026-02-27
IK-08-01725,Z19,57.8,brak,2025-09-13
IK-08-01725,Z07,41.4,pełne,2025-06-20
IK-08-01726,Z02,84.4,pełne,2026-07-04
IK-08-01726,Z08,18.6,brak,2025-06-13
IK-08-01726,Z19,49.4,częściowe,2026-05-28
IK-08-01726,Z07,26.3,częściowe,2024-11-05
IK-08-01727,Z02,27.7,brak,2026-05-01
IK-08-01727,Z08,54.5,brak,2025-10-25
IK-08-01727,Z19,41.7,częściowe,2026-08-01
IK-08-01727,Z07,55.0,częściowe,2026-05-15
IK-08-01728,Z02,91.2,częściowe,2025-08-05
IK-08-01728,Z08,69.1,pełne,2026-02-27
IK-08-01728,Z19,23.8,częściowe,2025-12-09
IK-08-01728,Z07,19.9,częściowe,2024-11-02
IK-08-01729,Z02,29.5,częściowe,2025-07-23
IK-08-01729,Z08,60.3,częściowe,2026-05-21
IK-08-01729,Z19,53.3,częściowe,2026-07-30
IK-08-01729,Z07,66.6,częściowe,2025-09-10
IK-08-01730,Z02,24.8,brak,2026-02-18
IK-08-01730,Z08,15.5,brak,2025-12-20
IK-08-01730,Z19,38.2,częściowe,2026-05-24
IK-08-01730,Z07,26.8,częściowe,2026-07-22
IK-08-01731,Z02,25.8,brak,2024-11-23
IK-08-01731,Z08,30.9,brak,2025-08-03
IK-08-01731,Z19,19.5,pełne,2025-11-24
IK-08-01731,Z07,24.2,częściowe,2025-05-23
IK-08-01732,Z02,27.5,częściowe,2026-08-20
IK-08-01732,Z08,68.8,brak,2025-08-10
IK-08-01732,Z19,60.2,brak,2025-09-28
IK-08-01732,Z07,51.0,brak,2025-02-12
IK-08-01733,Z02,31.3,brak,2025-08-13
IK-08-01733,Z08,58.9,pełne,2025-07-18
IK-08-01733,Z19,24.9,częściowe,2026-06-15
IK-08-01733,Z07,59.6,częściowe,2024-11-09
IK-08-01734,Z02,46.6,pełne,2026-06-25
IK-08-01734,Z08,56.1,częściowe,2025-09-25
IK-08-01734,Z19,67.7,brak,2026-04-26
IK-08-01734,Z07,20.0,pełne,2026-03-06
IK-08-01735,Z02,50.1,częściowe,2026-03-05
IK-08-01735,Z08,30.8,częściowe,2025-12-29
IK-08-01735,Z19,39.0,częściowe,2026-04-24
IK-08-01735,Z07,25.5,częściowe,2025-06-28
IK-08-01736,Z02,40.7,częściowe,2024-11-14
IK-08-01736,Z08,27.4,brak,2025-10-10
IK-08-01736,Z19,15.1,częściowe,2025-08-26
IK-08-01736,Z07,16.4,częściowe,2026-04-07
IK-08-01737,Z02,16.9,częściowe,2024-10-18
IK-08-01737,Z08,69.5,częściowe,2025-07-28
IK-08-01737,Z19,33.1,pełne,2025-02-13
IK-08-01737,Z07,36.8,częściowe,2025-01-31
IK-08-01738,Z02,51.3,pełne,2024-12-02
IK-08-01738,Z08,69.0,pełne,2025-10-03
IK-08-01738,Z19,49.9,częściowe,2025-10-07
IK-08-01738,Z07,34.2,częściowe,2025-08-06
IK-08-01739,Z02,96.9,częściowe,2025-06-25
IK-08-01739,Z08,22.2,częściowe,2026-02-19
IK-08-01739,Z19,68.4,częściowe,2024-10-21
IK-08-01739,Z07,18.2,pełne,2025-04-27
IK-08-01740,Z02,26.2,brak,2024-11-04
IK-08-01740,Z08,65.3,brak,2025-03-24
IK-08-01740,Z19,18.6,częściowe,2026-05-20
IK-08-01740,Z07,22.2,brak,2026-06-07
IK-08-01741,Z02,66.2,częściowe,2026-08-16
IK-08-01741,Z08,49.3,częściowe,2024-11-26
IK-08-01741,Z19,37.7,częściowe,2025-12-24
IK-08-01741,Z07,50.5,częściowe,2025-08-07
IK-08-01742,Z02,61.7,brak,2025-08-14
IK-08-01742,Z08,52.5,częściowe,2025-05-23
IK-08-01742,Z19,68.5,częściowe,2025-04-26
IK-08-01742,Z07,56.4,brak,2026-05-04
IK-08-01743,Z02,66.9,brak,2025-08-25
IK-08-01743,Z08,35.6,częściowe,2026-04-23
IK-08-01743,Z19,35.4,częściowe,2025-10-11
IK-08-01743,Z07,47.7,częściowe,2025-01-15
IK-08-01744,Z02,49.6,częściowe,2025-04-16
IK-08-01744,Z08,39.2,częściowe,2025-07-10
IK-08-01744,Z19,25.0,częściowe,2026-08-17
IK-08-01744,Z07,30.4,częściowe,2026-07-25
IK-08-01745,Z02,68.9,brak,2025-10-06
IK-08-01745,Z08,26.5,pełne,2025-02-12
IK-08-01745,Z19,30.6,częściowe,2025-05-29
IK-08-01745,Z07,51.5,częściowe,2025-09-01
IK-08-01746,Z02,18.9,brak,2025-04-30
IK-08-01746,Z08,50.4,częściowe,2026-07-12
IK-08-01746,Z19,48.3,częściowe,2025-05-28
IK-08-01746,Z07,32.5,brak,2025-08-14
IK-08-01747,Z02,88.6,brak,2025-06-12
IK-08-01747,Z08,16.7,pełne,2026-03-20
IK-08-01747,Z19,42.1,częściowe,2025-10-29
IK-08-01747,Z07,25.8,pełne,2025-05-01
IK-08-01748,Z02,34.9,częściowe,2025-08-22
IK-08-01748,Z08,60.5,pełne,2026-01-18
IK-08-01748,Z19,68.7,pełne,2024-12-22
IK-08-01748,Z07,36.9,częściowe,2025-09-14
IK-08-01749,Z02,96.4,pełne,2025-04-15
IK-08-01749,Z08,18.9,pełne,2025-04-01
IK-08-01749,Z19,38.1,pełne,2026-08-19
IK-08-01749,Z07,23.6,częściowe,2026-04-13
IK-08-01750,Z02,52.5,częściowe,2025-11-05
IK-08-01750,Z08,41.7,częściowe,2025-04-05
IK-08-01750,Z19,39.8,częściowe,2025-08-05
IK-08-01750,Z07,67.2,brak,2025-12-20
IK-08-01751,Z02,30.4,częściowe,2026-01-31
IK-08-01751,Z08,67.0,brak,2026-04-01
IK-08-01751,Z19,45.8,brak,2025-07-15
IK-08-01751,Z07,58.9,brak,2026-05-28
IK-08-01752,Z02,49.0,częściowe,2025-06-18
IK-08-01752,Z08,48.1,częściowe,2025-02-21
IK-08-01752,Z19,62.5,brak,2025-09-01
IK-08-01752,Z07,52.5,brak,2025-04-08
IK-08-01753,Z02,79.0,pełne,2026-04-04
IK-08-01753,Z08,17.4,częściowe,2026-07-03
IK-08-01753,Z19,25.4,częściowe,2025-09-21
IK-08-01753,Z07,15.4,brak,2025-10-13
IK-08-01754,Z02,51.7,częściowe,2026-05-16
IK-08-01754,Z08,38.1,częściowe,2024-11-11
IK-08-01754,Z19,45.0,brak,2025-08-19
IK-08-01754,Z07,21.6,brak,2024-11-08
IK-08-01755,Z02,36.8,częściowe,2025-12-22
IK-08-01755,Z08,22.7,częściowe,2024-10-18
IK-08-01755,Z19,63.5,częściowe,2026-03-15
IK-08-01755,Z07,43.4,pełne,2025-11-20
IK-08-01756,Z02,60.3,brak,2026-03-07
IK-08-01756,Z08,16.5,częściowe,2024-10-20
IK-08-01756,Z19,34.1,pełne,2025-11-26
IK-08-01756,Z07,40.3,pełne,2026-02-07
IK-08-01757,Z02,23.6,częściowe,2026-07-28
IK-08-01757,Z08,49.0,pełne,2026-01-19
IK-08-01757,Z19,59.1,częściowe,2025-02-27
IK-08-01757,Z07,29.3,brak,2024-11-05
IK-08-01758,Z02,68.6,częściowe,2025-09-14
IK-08-01758,Z08,66.0,pełne,2026-01-30
IK-08-01758,Z19,56.1,częściowe,2025-09-30
IK-08-01758,Z07,68.6,pełne,2025-11-16
IK-08-01759,Z02,16.6,brak,2025-05-09
IK-08-01759,Z08,52.0,częściowe,2025-03-06
IK-08-01759,Z19,20.0,częściowe,2026-07-06
IK-08-01759,Z07,39.7,brak,2026-02-11
IK-08-01760,Z02,28.3,brak,2025-06-20
IK-08-01760,Z08,23.5,pełne,2024-11-24
IK-08-01760,Z19,45.8,brak,2025-02-01
IK-08-01760,Z07,44.4,pełne,2025-08-16
IK-08-01761,Z02,22.6,brak,2026-07-14
IK-08-01761,Z08,65.6,częściowe,2025-09-23
IK-08-01761,Z19,26.5,częściowe,2026-04-06
IK-08-01761,Z07,67.2,brak,2026-07-06
IK-08-01762,Z02,65.7,brak,2025-04-22
IK-08-01762,Z08,63.8,pełne,2025-08-09
IK-08-01762,Z19,68.6,pełne,2026-02-25
IK-08-01762,Z07,27.0,brak,2026-04-29
IK-08-01763,Z02,44.4,częściowe,2026-07-06
IK-08-01763,Z08,59.6,brak,2025-04-30
IK-08-01763,Z19,42.1,pełne,2025-03-18
IK-08-01763,Z07,19.0,częściowe,2026-08-10
IK-08-01764,Z02,61.0,brak,2025-07-20
IK-08-01764,Z08,17.9,pełne,2025-08-05
IK-08-01764,Z19,53.2,częściowe,2025-11-06
IK-08-01764,Z07,38.4,częściowe,2025-06-20
IK-08-01765,Z02,62.2,brak,2025-04-18
IK-08-01765,Z08,56.6,częściowe,2026-02-06
IK-08-01765,Z19,33.2,pełne,2025-09-19
IK-08-01765,Z07,69.8,częściowe,2025-08-09
IK-08-01766,Z02,48.7,brak,2026-03-13
IK-08-01766,Z08,46.4,częściowe,2025-08-05
IK-08-01766,Z19,53.3,częściowe,2025-06-19
IK-08-01766,Z07,58.7,pełne,2025-02-22
IK-08-01767,Z02,57.0,częściowe,2026-06-18
IK-08-01767,Z08,28.3,częściowe,2026-01-06
IK-08-01767,Z19,37.1,pełne,2025-12-14
IK-08-01767,Z07,59.7,częściowe,2025-09-04
IK-08-01768,Z02,81.2,brak,2025-09-09
IK-08-01768,Z08,19.0,częściowe,2025-08-23
IK-08-01768,Z19,44.6,częściowe,2025-11-25
IK-08-01768,Z07,47.5,częściowe,2025-09-05
IK-08-01769,Z02,62.5,pełne,2026-04-09
IK-08-01769,Z08,45.9,częściowe,2025-08-01
IK-08-01769,Z19,52.4,brak,2025-05-04
IK-08-01769,Z07,54.9,pełne,2024-10-30
IK-08-01770,Z02,25.7,częściowe,2024-10-30
IK-08-01770,Z08,22.4,częściowe,2025-11-01
IK-08-01770,Z19,16.8,brak,2024-12-09
IK-08-01770,Z07,34.6,częściowe,2025-02-10
IK-08-01771,Z02,29.7,pełne,2025-02-26
IK-08-01771,Z08,26.3,częściowe,2025-09-27
IK-08-01771,Z19,17.6,brak,2026-06-18
IK-08-01771,Z07,27.1,częściowe,2025-05-24
IK-08-01772,Z02,16.5,brak,2025-11-04
IK-08-01772,Z08,67.1,brak,2025-04-07
IK-08-01772,Z19,21.4,częściowe,2025-09-22
IK-08-01772,Z07,26.5,częściowe,2025-10-11
IK-08-01773,Z02,17.3,częściowe,2025-10-08
IK-08-01773,Z08,59.1,częściowe,2025-11-30
IK-08-01773,Z19,32.0,pełne,2026-02-13
IK-08-01773,Z07,48.2,częściowe,2026-06-21
IK-08-01774,Z02,61.2,pełne,2026-06-26
IK-08-01774,Z08,39.7,brak,2026-01-01
IK-08-01774,Z19,24.3,częściowe,2024-10-19
IK-08-01774,Z07,68.1,brak,2024-10-15
IK-08-01775,Z02,59.1,brak,2026-06-17
IK-08-01775,Z08,31.5,brak,2026-07-07
IK-08-01775,Z19,25.8,brak,2025-12-31
IK-08-01775,Z07,38.2,częściowe,2026-06-06
IK-08-01776,Z02,96.0,pełne,2026-05-01
IK-08-01776,Z08,19.3,brak,2025-04-15
IK-08-01776,Z19,17.8,brak,2026-02-24
IK-08-01776,Z07,59.2,brak,2024-11-13
IK-08-01777,Z02,17.2,brak,2026-05-12
IK-08-01777,Z08,42.0,brak,2025-01-15
IK-08-01777,Z19,55.9,częściowe,2026-04-09
IK-08-01777,Z07,52.5,częściowe,2025-07-22
IK-08-01778,Z02,32.9,częściowe,2024-11-26
IK-08-01778,Z08,25.9,częściowe,2025-09-04
IK-08-01778,Z19,36.8,brak,2025-07-01
IK-08-01778,Z07,51.4,częściowe,2026-06-22
IK-08-01779,Z02,18.3,brak,2025-08-27
IK-08-01779,Z08,20.6,częściowe,2026-02-04
IK-08-01779,Z19,51.6,pełne,2024-11-06
IK-08-01779,Z07,35.1,częściowe,2025-10-09
IK-08-01780,Z02,41.1,częściowe,2025-02-20
IK-08-01780,Z08,64.0,brak,2026-05-07
IK-08-01780,Z19,34.1,częściowe,2025-06-06
IK-08-01780,Z07,67.0,pełne,2025-05-23
IK-08-01781,Z02,21.9,brak,2025-10-12
IK-08-01781,Z08,15.4,częściowe,2025-05-19
IK-08-01781,Z19,67.2,brak,2025-10-07
IK-08-01781,Z07,31.0,częściowe,2026-01-06
IK-08-01782,Z02,96.7,pełne,2026-07-28
IK-08-01782,Z08,65.1,brak,2026-02-04
IK-08-01782,Z19,64.4,częściowe,2025-10-27
IK-08-01782,Z07,23.7,brak,2025-01-17
IK-08-01783,Z02,51.3,brak,2026-07-11
IK-08-01783,Z08,41.0,brak,2025-12-08
IK-08-01783,Z19,23.5,częściowe,2024-12-08
IK-08-01783,Z07,29.6,brak,2024-10-25
IK-08-01784,Z02,62.2,pełne,2025-10-31
IK-08-01784,Z08,58.6,brak,2026-07-15
IK-08-01784,Z19,58.8,częściowe,2025-05-26
IK-08-01784,Z07,46.2,częściowe,2026-02-28
IK-08-01785,Z02,31.4,częściowe,2026-01-14
IK-08-01785,Z08,49.0,pełne,2026-04-03
IK-08-01785,Z19,54.9,brak,2026-07-15
IK-08-01785,Z07,61.1,brak,2025-04-24
IK-08-01786,Z02,54.3,częściowe,2025-03-12
IK-08-01786,Z08,68.9,brak,2025-12-07
IK-08-01786,Z19,67.6,częściowe,2025-01-08
IK-08-01786,Z07,68.4,częściowe,2025-10-20
IK-08-01787,Z02,69.1,częściowe,2025-06-25
IK-08-01787,Z08,59.4,częściowe,2025-04-03
IK-08-01787,Z19,21.3,częściowe,2026-02-05
IK-08-01787,Z07,21.7,częściowe,2026-02-21
IK-08-01788,Z02,23.4,częściowe,2025-04-12
IK-08-01788,Z08,26.3,brak,2025-03-11
IK-08-01788,Z19,35.8,częściowe,2025-04-14
IK-08-01788,Z07,18.8,częściowe,2025-10-31
IK-08-01789,Z02,62.4,brak,2025-02-10
IK-08-01789,Z08,16.1,brak,2025-01-23
IK-08-01789,Z19,47.6,pełne,2025-06-17
IK-08-01789,Z07,49.4,brak,2025-07-12
IK-08-01790,Z02,29.2,brak,2026-03-07
IK-08-01790,Z08,19.8,częściowe,2026-05-02
IK-08-01790,Z19,54.7,brak,2026-02-02
