edge_id,source_node_id,target_node_id,source_system,target_system,dependency_type,impact_share,lag_hours,redundancy_level,cross_voivodeship,contract_sla_hours,verified_in_exercise
E-006152,IK-01-00011,IK-01-00228,IK01,IK01,electricity,0.55,0.0,none,1,1.0,1
E-006153,IK-01-00020,IK-01-00228,IK01,IK01,electricity,0.55,0.0,none,1,3.3,0
E-006154,IK-01-00004,IK-01-00229,IK01,IK01,electricity,0.55,0.0,none,0,8.0,1
E-006155,IK-01-00037,IK-01-00230,IK01,IK01,electricity,0.55,0.0,partial,0,9.3,1
E-006156,IK-01-00026,IK-01-00230,IK01,IK01,electricity,0.55,0.0,none,0,6.6,0
E-006157,IK-01-00033,IK-01-00231,IK01,IK01,electricity,0.55,0.0,none,0,9.8,0
E-006158,IK-01-00009,IK-01-00231,IK01,IK01,electricity,0.55,0.0,none,0,5.5,1
E-006159,IK-01-00031,IK-01-00232,IK01,IK01,electricity,0.55,0.0,partial,0,10.7,0
E-006160,IK-01-00013,IK-01-00233,IK01,IK01,electricity,0.55,0.0,none,0,4.8,1
E-006161,IK-01-00010,IK-01-00234,IK01,IK01,electricity,0.55,0.0,none,0,5.8,1
E-006162,IK-01-00019,IK-01-00234,IK01,IK01,electricity,0.55,0.0,none,0,9.6,0
E-006163,IK-01-00026,IK-01-00235,IK01,IK01,electricity,0.55,0.0,none,0,8.7,0
E-006164,IK-01-00023,IK-01-00236,IK01,IK01,electricity,0.55,0.0,none,0,8.6,0
E-006165,IK-01-00020,IK-01-00237,IK01,IK01,electricity,0.55,0.0,partial,1,2.2,0
E-006166,IK-01-00008,IK-01-00237,IK01,IK01,electricity,0.55,0.0,none,1,12.6,0
E-006167,IK-01-00006,IK-01-00238,IK01,IK01,electricity,0.55,0.0,partial,0,15.8,1
E-006168,IK-01-00013,IK-01-00238,IK01,IK01,electricity,0.55,0.0,none,0,6.4,0
E-006169,IK-01-00016,IK-01-00239,IK01,IK01,electricity,0.55,0.0,partial,0,6.2,0
E-006170,IK-01-00027,IK-01-00239,IK01,IK01,electricity,0.55,0.0,partial,0,3.1,1
E-006171,IK-01-00006,IK-01-00240,IK01,IK01,electricity,0.55,0.0,none,0,7.4,1
E-006172,IK-01-00013,IK-01-00240,IK01,IK01,electricity,0.55,0.0,partial,0,20.8,1
E-006173,IK-01-00361,IK-01-00241,IK01,IK01,fuel,0.62,33.6,none,0,7.6,0
E-006174,IK-01-00371,IK-01-00242,IK01,IK01,fuel,0.62,38.9,partial,0,10.2,1
E-006175,IK-01-00365,IK-01-00243,IK01,IK01,fuel,0.62,18.2,partial,0,12.1,0
E-006176,IK-01-00334,IK-01-00244,IK01,IK01,fuel,0.62,31.7,none,0,1.8,0
E-006177,IK-01-00355,IK-01-00245,IK01,IK01,fuel,0.62,44.5,none,0,7.0,0
E-006178,IK-01-00418,IK-01-00246,IK01,IK01,fuel,0.62,32.8,partial,0,10.4,0
E-006179,IK-01-00410,IK-01-00247,IK01,IK01,fuel,0.62,28.7,partial,0,14.6,0
E-006180,IK-01-00323,IK-01-00248,IK01,IK01,fuel,0.62,32.1,none,0,7.5,0
E-006181,IK-01-00340,IK-01-00249,IK01,IK01,fuel,0.62,59.2,partial,0,10.3,1
E-006182,IK-01-00331,IK-01-00250,IK01,IK01,fuel,0.62,54.9,partial,0,5.8,1
E-006183,IK-01-00318,IK-01-00251,IK01,IK01,fuel,0.62,38.1,partial,0,4.8,0
E-006184,IK-01-00334,IK-01-00252,IK01,IK01,fuel,0.62,59.9,none,0,9.1,1
E-006185,IK-01-00312,IK-01-00253,IK01,IK01,fuel,0.62,22.7,partial,0,4.4,1
E-006186,IK-01-00397,IK-01-00254,IK01,IK01,fuel,0.62,29.9,partial,0,4.9,0
E-006187,IK-01-00334,IK-01-00255,IK01,IK01,fuel,0.62,35.4,partial,0,6.0,0
E-006188,IK-01-00331,IK-01-00256,IK01,IK01,fuel,0.62,30.3,none,0,5.7,0
E-006189,IK-01-00388,IK-01-00257,IK01,IK01,fuel,0.62,49.6,partial,0,10.3,1
E-006190,IK-01-00371,IK-01-00258,IK01,IK01,fuel,0.62,28.3,none,0,9.5,0
E-006191,IK-01-00420,IK-01-00259,IK01,IK01,fuel,0.62,57.2,partial,0,4.5,1
E-006192,IK-01-00362,IK-01-00260,IK01,IK01,fuel,0.62,26.4,none,0,3.5,1
E-006193,IK-01-00332,IK-01-00261,IK01,IK01,fuel,0.62,44.9,none,0,10.1,0
E-006194,IK-01-00370,IK-01-00262,IK01,IK01,fuel,0.62,56.9,none,0,4.1,0
E-006195,IK-01-00325,IK-01-00263,IK01,IK01,fuel,0.62,33.7,partial,0,7.7,0
E-006196,IK-01-00361,IK-01-00264,IK01,IK01,fuel,0.62,22.4,partial,0,8.0,1
E-006197,IK-01-00383,IK-01-00265,IK01,IK01,fuel,0.62,32.4,none,0,11.3,1
E-006198,IK-01-00348,IK-01-00266,IK01,IK01,fuel,0.62,22.9,none,0,9.6,0
E-006199,IK-01-00301,IK-01-00267,IK01,IK01,fuel,0.62,59.1,none,0,13.1,0
E-006200,IK-01-00371,IK-01-00268,IK01,IK01,fuel,0.62,47.0,none,0,1.2,0
E-006201,IK-01-00355,IK-01-00269,IK01,IK01,fuel,0.62,32.9,none,0,4.6,1
E-006202,IK-01-00384,IK-01-00270,IK01,IK01,fuel,0.62,51.3,none,0,4.1,0
E-006203,IK-01-00413,IK-01-00271,IK01,IK01,fuel,0.62,41.6,none,0,6.7,1
E-006204,IK-01-00413,IK-01-00272,IK01,IK01,fuel,0.62,48.6,none,0,5.3,0
E-006205,IK-01-00362,IK-01-00273,IK01,IK01,fuel,0.62,24.1,partial,0,5.7,1
E-006206,IK-01-00334,IK-01-00274,IK01,IK01,fuel,0.62,19.5,partial,0,5.8,1
E-006207,IK-01-00408,IK-01-00275,IK01,IK01,fuel,0.62,42.6,none,0,4.8,0
E-006208,IK-01-00386,IK-01-00276,IK01,IK01,fuel,0.62,49.8,partial,0,1.4,0
E-006209,IK-01-00360,IK-01-00277,IK01,IK01,fuel,0.62,58.6,none,0,6.8,1
E-006210,IK-01-00310,IK-01-00278,IK01,IK01,fuel,0.62,45.4,partial,0,8.7,0
E-006211,IK-01-00385,IK-01-00279,IK01,IK01,fuel,0.62,40.1,partial,0,5.6,0
E-006212,IK-01-00371,IK-01-00280,IK01,IK01,fuel,0.62,57.1,none,0,11.8,1
E-006213,IK-01-00375,IK-01-00281,IK01,IK01,fuel,0.62,59.6,none,0,10.6,1
E-006214,IK-01-00376,IK-01-00282,IK01,IK01,fuel,0.62,42.8,partial,0,5.1,1
E-006215,IK-01-00371,IK-01-00283,IK01,IK01,fuel,0.62,51.9,partial,0,9.1,1
E-006216,IK-01-00373,IK-01-00284,IK01,IK01,fuel,0.62,18.8,none,0,11.8,1
E-006217,IK-01-00414,IK-01-00285,IK01,IK01,fuel,0.62,51.3,none,0,4.7,1
E-006218,IK-01-00329,IK-01-00286,IK01,IK01,fuel,0.62,58.8,none,0,1.0,0
E-006219,IK-01-00339,IK-01-00287,IK01,IK01,fuel,0.62,51.7,none,0,2.5,0
E-006220,IK-01-00418,IK-01-00288,IK01,IK01,fuel,0.62,33.2,none,0,10.4,0
E-006221,IK-01-00317,IK-01-00289,IK01,IK01,fuel,0.62,22.0,partial,0,4.5,1
E-006222,IK-01-00315,IK-01-00290,IK01,IK01,fuel,0.62,33.6,none,0,10.0,0
E-006223,IK-01-00319,IK-01-00291,IK01,IK01,fuel,0.62,52.6,partial,0,11.3,1
E-006224,IK-01-00322,IK-01-00292,IK01,IK01,fuel,0.62,29.6,none,0,4.8,1
E-006225,IK-01-00398,IK-01-00293,IK01,IK01,fuel,0.62,29.0,partial,0,13.9,1
E-006226,IK-01-00374,IK-01-00294,IK01,IK01,fuel,0.62,21.9,none,0,11.5,0
E-006227,IK-01-00351,IK-01-00295,IK01,IK01,fuel,0.62,53.3,none,0,6.1,1
E-006228,IK-01-00332,IK-01-00296,IK01,IK01,fuel,0.62,58.8,none,0,9.1,0
E-006229,IK-01-00334,IK-01-00297,IK01,IK01,fuel,0.62,53.4,none,0,7.2,1
E-006230,IK-01-00417,IK-01-00298,IK01,IK01,fuel,0.62,47.4,partial,0,13.1,1
E-006231,IK-01-00408,IK-01-00299,IK01,IK01,fuel,0.62,37.4,none,0,6.0,0
E-006232,IK-01-00376,IK-01-00300,IK01,IK01,fuel,0.62,40.3,none,0,12.5,1
E-006233,IK-01-00278,IK-01-00001,IK01,IK01,generation,0.4,0.0,partial,0,15.7,0
E-006234,IK-01-00288,IK-01-00001,IK01,IK01,generation,0.4,0.0,partial,1,6.4,0
E-006235,IK-01-00253,IK-01-00002,IK01,IK01,generation,0.4,0.0,partial,0,6.5,0
E-006236,IK-01-00263,IK-01-00002,IK01,IK01,generation,0.4,0.0,partial,0,8.9,0
E-006237,IK-01-00241,IK-01-00003,IK01,IK01,generation,0.4,0.0,partial,0,3.9,0
E-006238,IK-01-00264,IK-01-00003,IK01,IK01,generation,0.4,0.0,partial,0,10.1,0
E-006239,IK-01-00259,IK-01-00004,IK01,IK01,generation,0.4,0.0,partial,0,10.1,0
E-006240,IK-01-00243,IK-01-00004,IK01,IK01,generation,0.4,0.0,partial,0,9.0,0
E-006241,IK-01-00285,IK-01-00005,IK01,IK01,generation,0.4,0.0,partial,0,2.7,0
E-006242,IK-01-00266,IK-01-00005,IK01,IK01,generation,0.4,0.0,partial,0,15.5,1
E-006243,IK-01-00250,IK-01-00006,IK01,IK01,generation,0.4,0.0,partial,0,10.4,0
E-006244,IK-01-00256,IK-01-00006,IK01,IK01,generation,0.4,0.0,partial,0,14.8,0
E-006245,IK-01-00251,IK-01-00007,IK01,IK01,generation,0.4,0.0,partial,0,3.1,0
E-006246,IK-01-00267,IK-01-00007,IK01,IK01,generation,0.4,0.0,partial,0,4.4,0
E-006247,IK-01-00281,IK-01-00008,IK01,IK01,generation,0.4,0.0,partial,0,5.2,1
E-006248,IK-01-00276,IK-01-00008,IK01,IK01,generation,0.4,0.0,partial,0,15.8,0
E-006249,IK-01-00243,IK-01-00009,IK01,IK01,generation,0.4,0.0,partial,0,8.7,0
E-006250,IK-01-00259,IK-01-00009,IK01,IK01,generation,0.4,0.0,partial,0,7.8,0
E-006251,IK-01-00284,IK-01-00010,IK01,IK01,generation,0.4,0.0,partial,0,1.0,1
E-006252,IK-01-00275,IK-01-00010,IK01,IK01,generation,0.4,0.0,partial,0,6.5,0
E-006253,IK-01-00298,IK-01-00011,IK01,IK01,generation,0.4,0.0,partial,0,7.2,0
E-006254,IK-01-00249,IK-01-00011,IK01,IK01,generation,0.4,0.0,partial,0,9.2,1
E-006255,IK-01-00267,IK-01-00012,IK01,IK01,generation,0.4,0.0,partial,1,15.9,1
E-006256,IK-01-00247,IK-01-00012,IK01,IK01,generation,0.4,0.0,partial,1,13.8,1
E-006257,IK-01-00261,IK-01-00013,IK01,IK01,generation,0.4,0.0,partial,0,6.9,0
E-006258,IK-01-00296,IK-01-00013,IK01,IK01,generation,0.4,0.0,partial,0,4.3,0
E-006259,IK-01-00285,IK-01-00014,IK01,IK01,generation,0.4,0.0,partial,0,6.9,1
E-006260,IK-01-00266,IK-01-00014,IK01,IK01,generation,0.4,0.0,partial,0,8.3,1
E-006261,IK-01-00255,IK-01-00015,IK01,IK01,generation,0.4,0.0,partial,0,10.3,1
E-006262,IK-01-00274,IK-01-00015,IK01,IK01,generation,0.4,0.0,partial,0,1.0,1
E-006263,IK-01-00259,IK-01-00016,IK01,IK01,generation,0.4,0.0,partial,0,6.9,0
E-006264,IK-01-00289,IK-01-00016,IK01,IK01,generation,0.4,0.0,partial,0,7.2,1
E-006265,IK-01-00257,IK-01-00017,IK01,IK01,generation,0.4,0.0,partial,1,6.8,1
E-006266,IK-01-00267,IK-01-00017,IK01,IK01,generation,0.4,0.0,partial,1,15.8,0
E-006267,IK-01-00259,IK-01-00018,IK01,IK01,generation,0.4,0.0,partial,0,7.4,1
E-006268,IK-01-00243,IK-01-00018,IK01,IK01,generation,0.4,0.0,partial,0,8.0,0
E-006269,IK-01-00275,IK-01-00019,IK01,IK01,generation,0.4,0.0,partial,0,15.2,0
E-006270,IK-01-00299,IK-01-00019,IK01,IK01,generation,0.4,0.0,partial,0,13.7,1
E-006271,IK-01-00254,IK-01-00020,IK01,IK01,generation,0.4,0.0,partial,1,13.0,0
E-006272,IK-01-00278,IK-01-00020,IK01,IK01,generation,0.4,0.0,partial,0,9.0,1
E-006273,IK-01-00300,IK-01-00021,IK01,IK01,generation,0.4,0.0,partial,0,6.2,1
E-006274,IK-01-00282,IK-01-00021,IK01,IK01,generation,0.4,0.0,partial,0,4.2,0
E-006275,IK-01-00300,IK-01-00022,IK01,IK01,generation,0.4,0.0,partial,0,11.9,0
E-006276,IK-01-00282,IK-01-00022,IK01,IK01,generation,0.4,0.0,partial,0,14.8,1
E-006277,IK-01-00270,IK-01-00023,IK01,IK01,generation,0.4,0.0,partial,0,10.3,0
E-006278,IK-01-00290,IK-01-00023,IK01,IK01,generation,0.4,0.0,partial,0,3.6,0
E-006279,IK-01-00297,IK-01-00024,IK01,IK01,generation,0.4,0.0,partial,0,8.7,1
E-006280,IK-01-00244,IK-01-00024,IK01,IK01,generation,0.4,0.0,partial,0,12.8,0
E-006281,IK-01-00251,IK-01-00025,IK01,IK01,generation,0.4,0.0,partial,0,4.5,1
E-006282,IK-01-00267,IK-01-00025,IK01,IK01,generation,0.4,0.0,partial,0,4.7,0
E-006283,IK-01-00277,IK-01-00026,IK01,IK01,generation,0.4,0.0,partial,0,10.0,0
E-006284,IK-01-00291,IK-01-00026,IK01,IK01,generation,0.4,0.0,partial,0,10.3,1
E-006285,IK-01-00259,IK-01-00027,IK01,IK01,generation,0.4,0.0,partial,0,9.8,0
E-006286,IK-01-00243,IK-01-00027,IK01,IK01,generation,0.4,0.0,partial,0,13.4,0
E-006287,IK-01-00264,IK-01-00028,IK01,IK01,generation,0.4,0.0,partial,0,7.9,1
E-006288,IK-01-00241,IK-01-00028,IK01,IK01,generation,0.4,0.0,partial,0,5.9,1
E-006289,IK-01-00250,IK-01-00029,IK01,IK01,generation,0.4,0.0,partial,0,11.6,0
E-006290,IK-01-00256,IK-01-00029,IK01,IK01,generation,0.4,0.0,partial,0,16.9,1
E-006291,IK-01-00281,IK-01-00030,IK01,IK01,generation,0.4,0.0,partial,0,6.2,1
E-006292,IK-01-00276,IK-01-00030,IK01,IK01,generation,0.4,0.0,partial,0,11.0,0
E-006293,IK-01-00264,IK-01-00031,IK01,IK01,generation,0.4,0.0,partial,0,14.0,0
E-006294,IK-01-00241,IK-01-00031,IK01,IK01,generation,0.4,0.0,partial,0,9.3,0
E-006295,IK-01-00253,IK-01-00032,IK01,IK01,generation,0.4,0.0,partial,0,3.7,1
E-006296,IK-01-00263,IK-01-00032,IK01,IK01,generation,0.4,0.0,partial,0,9.4,1
E-006297,IK-01-00248,IK-01-00033,IK01,IK01,generation,0.4,0.0,partial,0,10.1,0
E-006298,IK-01-00243,IK-01-00033,IK01,IK01,generation,0.4,0.0,partial,0,7.1,0
E-006299,IK-01-00251,IK-01-00034,IK01,IK01,generation,0.4,0.0,partial,0,6.9,0
E-006300,IK-01-00267,IK-01-00034,IK01,IK01,generation,0.4,0.0,partial,0,2.8,1
E-006301,IK-01-00294,IK-01-00035,IK01,IK01,generation,0.4,0.0,partial,0,5.3,0
E-006302,IK-01-00271,IK-01-00035,IK01,IK01,generation,0.4,0.0,partial,0,5.8,0
E-006303,IK-01-00247,IK-01-00036,IK01,IK01,generation,0.4,0.0,partial,0,4.7,0
E-006304,IK-01-00292,IK-01-00036,IK01,IK01,generation,0.4,0.0,partial,0,7.7,0
E-006305,IK-01-00279,IK-01-00037,IK01,IK01,generation,0.4,0.0,partial,0,12.2,1
E-006306,IK-01-00257,IK-01-00037,IK01,IK01,generation,0.4,0.0,partial,0,5.6,0
E-006307,IK-01-00281,IK-01-00038,IK01,IK01,generation,0.4,0.0,partial,0,14.4,0
E-006308,IK-01-00276,IK-01-00038,IK01,IK01,generation,0.4,0.0,partial,0,9.9,1
E-006309,IK-01-00247,IK-01-00039,IK01,IK01,generation,0.4,0.0,partial,1,18.6,0
E-006310,IK-01-00267,IK-01-00039,IK01,IK01,generation,0.4,0.0,partial,1,11.0,1
E-006311,IK-01-00300,IK-01-00040,IK01,IK01,generation,0.4,0.0,partial,0,2.1,1
E-006312,IK-01-00282,IK-01-00040,IK01,IK01,generation,0.4,0.0,partial,0,13.5,0
E-006313,IK-01-00198,IK-01-00331,IK01,IK01,electricity,0.8,0.0,partial,0,10.4,0
E-006314,IK-08-01728,IK-01-00331,IK08,IK01,transport,0.3,23.2,partial,0,1.5,1
E-006315,IK-01-00193,IK-01-00332,IK01,IK01,electricity,0.8,0.0,none,0,8.6,1
E-006316,IK-08-01753,IK-01-00332,IK08,IK01,transport,0.3,11.7,partial,0,16.2,0
E-006317,IK-01-00203,IK-01-00333,IK01,IK01,electricity,0.8,0.0,none,0,2.9,0
E-006318,IK-08-01791,IK-01-00333,IK08,IK01,transport,0.3,16.0,partial,0,7.8,1
E-006319,IK-01-00173,IK-01-00334,IK01,IK01,electricity,0.8,0.0,none,0,8.6,0
E-006320,IK-08-01727,IK-01-00334,IK08,IK01,transport,0.3,17.0,partial,0,5.1,1
E-006321,IK-01-00102,IK-01-00335,IK01,IK01,electricity,0.8,0.0,partial,0,4.4,0
E-006322,IK-08-01788,IK-01-00335,IK08,IK01,transport,0.3,13.6,partial,0,4.7,1
E-006323,IK-01-00104,IK-01-00336,IK01,IK01,electricity,0.8,0.0,partial,0,8.7,1
E-006324,IK-08-01712,IK-01-00336,IK08,IK01,transport,0.3,10.2,partial,0,10.2,1
E-006325,IK-01-00058,IK-01-00337,IK01,IK01,electricity,0.8,0.0,none,0,19.0,0
E-006326,IK-08-01738,IK-01-00337,IK08,IK01,transport,0.3,13.5,partial,0,8.3,0
E-006327,IK-01-00041,IK-01-00338,IK01,IK01,electricity,0.8,0.0,none,0,8.0,1
E-006328,IK-08-01792,IK-01-00338,IK08,IK01,transport,0.3,19.2,partial,0,7.7,1
E-006329,IK-01-00119,IK-01-00339,IK01,IK01,electricity,0.8,0.0,none,0,12.0,1
E-006330,IK-08-01754,IK-01-00339,IK08,IK01,transport,0.3,16.9,partial,0,6.6,0
E-006331,IK-01-00092,IK-01-00340,IK01,IK01,electricity,0.8,0.0,none,0,16.4,0
E-006332,IK-08-01628,IK-01-00340,IK08,IK01,transport,0.3,19.1,partial,0,10.5,1
E-006333,IK-01-00113,IK-01-00341,IK01,IK01,electricity,0.8,0.0,partial,0,11.1,0
E-006334,IK-08-01668,IK-01-00341,IK08,IK01,transport,0.3,20.5,partial,0,6.6,0
E-006335,IK-01-00099,IK-01-00342,IK01,IK01,electricity,0.8,0.0,partial,0,9.2,0
E-006336,IK-08-01795,IK-01-00342,IK08,IK01,transport,0.3,13.1,partial,0,1.4,1
E-006337,IK-01-00086,IK-01-00343,IK01,IK01,electricity,0.8,0.0,none,0,5.8,0
E-006338,IK-08-01664,IK-01-00343,IK08,IK01,transport,0.3,11.6,partial,0,7.4,1
E-006339,IK-01-00067,IK-01-00344,IK01,IK01,electricity,0.8,0.0,partial,0,12.9,0
E-006340,IK-08-01675,IK-01-00344,IK08,IK01,transport,0.3,20.1,partial,0,16.2,1
E-006341,IK-01-00110,IK-01-00345,IK01,IK01,electricity,0.8,0.0,partial,0,6.6,0
E-006342,IK-08-01696,IK-01-00345,IK08,IK01,transport,0.3,21.0,partial,0,10.7,0
E-006343,IK-01-00087,IK-01-00346,IK01,IK01,electricity,0.8,0.0,partial,0,12.6,0
E-006344,IK-08-01785,IK-01-00346,IK08,IK01,transport,0.3,19.8,partial,0,12.8,1
E-006345,IK-01-00105,IK-01-00347,IK01,IK01,electricity,0.8,0.0,none,0,9.5,0
E-006346,IK-08-01779,IK-01-00347,IK08,IK01,transport,0.3,17.3,partial,0,13.7,0
E-006347,IK-01-00097,IK-01-00348,IK01,IK01,electricity,0.8,0.0,none,0,5.4,1
E-006348,IK-08-01628,IK-01-00348,IK08,IK01,transport,0.3,19.9,partial,0,11.5,0
E-006349,IK-01-00230,IK-01-00349,IK01,IK01,electricity,0.8,0.0,none,0,9.0,1
E-006350,IK-08-01621,IK-01-00349,IK08,IK01,transport,0.3,8.0,partial,0,11.0,0
E-006351,IK-01-00204,IK-01-00350,IK01,IK01,electricity,0.8,0.0,partial,0,14.4,1
E-006352,IK-08-01814,IK-01-00350,IK08,IK01,transport,0.3,20.6,partial,0,8.8,0
E-006353,IK-01-00234,IK-01-00351,IK01,IK01,electricity,0.8,0.0,partial,0,8.6,0
E-006354,IK-08-01734,IK-01-00351,IK08,IK01,transport,0.3,17.4,partial,0,9.1,1
E-006355,IK-01-00121,IK-01-00352,IK01,IK01,electricity,0.8,0.0,none,0,1.8,0
E-006356,IK-08-01721,IK-01-00352,IK08,IK01,transport,0.3,18.0,partial,0,9.5,1
E-006357,IK-01-00218,IK-01-00353,IK01,IK01,electricity,0.8,0.0,partial,0,3.7,1
E-006358,IK-08-01757,IK-01-00353,IK08,IK01,transport,0.3,11.2,partial,0,14.1,1
E-006359,IK-01-00152,IK-01-00354,IK01,IK01,electricity,0.8,0.0,partial,0,7.8,0
E-006360,IK-08-01622,IK-01-00354,IK08,IK01,transport,0.3,6.2,partial,0,15.0,0
E-006361,IK-01-00103,IK-01-00355,IK01,IK01,electricity,0.8,0.0,partial,0,14.6,1
E-006362,IK-08-01635,IK-01-00355,IK08,IK01,transport,0.3,23.4,partial,0,10.4,0
E-006363,IK-01-00072,IK-01-00356,IK01,IK01,electricity,0.8,0.0,none,0,10.5,0
E-006364,IK-08-01809,IK-01-00356,IK08,IK01,transport,0.3,10.9,partial,0,9.9,0
E-006365,IK-01-00060,IK-01-00357,IK01,IK01,electricity,0.8,0.0,none,0,1.5,1
E-006366,IK-08-01770,IK-01-00357,IK08,IK01,transport,0.3,9.9,partial,0,7.6,0
E-006367,IK-01-00173,IK-01-00358,IK01,IK01,electricity,0.8,0.0,none,0,5.5,0
E-006368,IK-08-01727,IK-01-00358,IK08,IK01,transport,0.3,23.6,partial,0,11.8,0
E-006369,IK-01-00049,IK-01-00359,IK01,IK01,electricity,0.8,0.0,partial,0,14.4,1
E-006370,IK-08-01683,IK-01-00359,IK08,IK01,transport,0.3,22.3,partial,0,11.3,0
E-006371,IK-01-00192,IK-01-00360,IK01,IK01,electricity,0.8,0.0,partial,0,1.0,0
E-006372,IK-08-01723,IK-01-00360,IK08,IK01,transport,0.3,20.4,partial,0,4.3,0
E-006373,IK-01-00096,IK-01-00361,IK01,IK01,electricity,0.8,0.0,none,0,5.8,0
E-006374,IK-08-01639,IK-01-00361,IK08,IK01,transport,0.3,9.7,partial,0,5.4,0
E-006375,IK-01-00115,IK-01-00362,IK01,IK01,electricity,0.8,0.0,none,0,9.5,0
E-006376,IK-08-01741,IK-01-00362,IK08,IK01,transport,0.3,7.9,partial,0,7.3,0
E-006377,IK-01-00202,IK-01-00363,IK01,IK01,electricity,0.8,0.0,none,0,13.2,1
E-006378,IK-08-01681,IK-01-00363,IK08,IK01,transport,0.3,11.4,partial,0,9.9,1
E-006379,IK-01-00168,IK-01-00364,IK01,IK01,electricity,0.8,0.0,partial,0,8.8,1
E-006380,IK-08-01750,IK-01-00364,IK08,IK01,transport,0.3,12.6,partial,0,5.1,0
E-006381,IK-01-00185,IK-01-00365,IK01,IK01,electricity,0.8,0.0,none,0,15.4,0
E-006382,IK-08-01626,IK-01-00365,IK08,IK01,transport,0.3,15.3,partial,0,4.3,1
E-006383,IK-01-00185,IK-01-00366,IK01,IK01,electricity,0.8,0.0,none,0,1.0,0
E-006384,IK-08-01626,IK-01-00366,IK08,IK01,transport,0.3,13.7,partial,0,1.0,0
E-006385,IK-01-00073,IK-01-00367,IK01,IK01,electricity,0.8,0.0,partial,0,2.9,1
E-006386,IK-08-01620,IK-01-00367,IK08,IK01,transport,0.3,8.7,partial,0,6.3,0
E-006387,IK-01-00067,IK-01-00368,IK01,IK01,electricity,0.8,0.0,none,0,7.6,0
E-006388,IK-08-01675,IK-01-00368,IK08,IK01,transport,0.3,10.8,partial,0,6.5,0
E-006389,IK-01-00073,IK-01-00369,IK01,IK01,electricity,0.8,0.0,partial,0,7.7,0
E-006390,IK-08-01618,IK-01-00369,IK08,IK01,transport,0.3,18.0,partial,0,7.5,1
E-006391,IK-01-00156,IK-01-00370,IK01,IK01,electricity,0.8,0.0,partial,0,1.2,0
E-006392,IK-08-01785,IK-01-00370,IK08,IK01,transport,0.3,9.7,partial,0,7.4,0
E-006393,IK-01-00161,IK-01-00371,IK01,IK01,electricity,0.8,0.0,partial,0,5.3,0
E-006394,IK-08-01677,IK-01-00371,IK08,IK01,transport,0.3,23.6,partial,0,4.7,0
E-006395,IK-01-00118,IK-01-00372,IK01,IK01,electricity,0.8,0.0,none,0,7.9,0
E-006396,IK-08-01676,IK-01-00372,IK08,IK01,transport,0.3,14.4,partial,0,1.8,1
E-006397,IK-01-00234,IK-01-00373,IK01,IK01,electricity,0.8,0.0,none,0,7.1,0
E-006398,IK-08-01709,IK-01-00373,IK08,IK01,transport,0.3,12.5,partial,0,5.7,0
E-006399,IK-01-00043,IK-01-00374,IK01,IK01,electricity,0.8,0.0,none,0,6.6,0
E-006400,IK-08-01803,IK-01-00374,IK08,IK01,transport,0.3,19.0,partial,0,8.2,0
E-006401,IK-01-00184,IK-01-00301,IK01,IK01,electricity,0.8,0.0,none,0,2.8,0
E-006402,IK-08-01631,IK-01-00301,IK08,IK01,transport,0.3,13.1,partial,0,6.5,0
E-006403,IK-01-00087,IK-01-00302,IK01,IK01,electricity,0.8,0.0,none,0,10.6,0
E-006404,IK-08-01797,IK-01-00302,IK08,IK01,transport,0.3,19.8,partial,0,6.8,0
E-006405,IK-01-00191,IK-01-00303,IK01,IK01,electricity,0.8,0.0,none,0,11.1,0
E-006406,IK-08-01751,IK-01-00303,IK08,IK01,transport,0.3,8.4,partial,0,6.3,0
E-006407,IK-01-00059,IK-01-00304,IK01,IK01,electricity,0.8,0.0,none,0,14.2,0
E-006408,IK-08-01698,IK-01-00304,IK08,IK01,transport,0.3,20.5,partial,0,5.7,0
E-006409,IK-01-00098,IK-01-00305,IK01,IK01,electricity,0.8,0.0,none,0,7.9,1
E-006410,IK-08-01706,IK-01-00305,IK08,IK01,transport,0.3,7.8,partial,0,9.0,1
E-006411,IK-01-00058,IK-01-00306,IK01,IK01,electricity,0.8,0.0,partial,0,16.1,0
E-006412,IK-08-01738,IK-01-00306,IK08,IK01,transport,0.3,10.6,partial,0,6.2,1
E-006413,IK-01-00211,IK-01-00307,IK01,IK01,electricity,0.8,0.0,partial,0,12.4,0
E-006414,IK-08-01678,IK-01-00307,IK08,IK01,transport,0.3,7.9,partial,0,4.2,1
E-006415,IK-01-00158,IK-01-00308,IK01,IK01,electricity,0.8,0.0,partial,0,8.4,0
E-006416,IK-08-01628,IK-01-00308,IK08,IK01,transport,0.3,19.8,partial,0,16.1,1
E-006417,IK-01-00171,IK-01-00309,IK01,IK01,electricity,0.8,0.0,partial,0,5.9,1
E-006418,IK-08-01648,IK-01-00309,IK08,IK01,transport,0.3,7.2,partial,0,3.5,0
E-006419,IK-01-00060,IK-01-00310,IK01,IK01,electricity,0.8,0.0,none,0,11.4,0
E-006420,IK-08-01770,IK-01-00310,IK08,IK01,transport,0.3,11.6,partial,0,6.7,1
E-006421,IK-01-00041,IK-01-00311,IK01,IK01,electricity,0.8,0.0,none,0,10.1,1
E-006422,IK-08-01710,IK-01-00311,IK08,IK01,transport,0.3,6.8,partial,0,9.4,0
