node_id,node_name,system_code,system_group,node_type,voivodeship_code,gmina_code,criticality_class,cascade_nodes,cascade_max_wave,cascade_systems,cascade_population,cascade_gminas,cascade_k1_nodes,first_secondary_hour,cascade_index,cascade_tier
IK-10-01930,centrum zarządzania kryzysowego dolnośląskie-południowy-13-01-01930,IK10,admin,centrum zarządzania kryzysowego,02,0213001,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01931,centrum zarządzania kryzysowego wielkopolskie-wschodni-14-06-01931,IK10,admin,centrum zarządzania kryzysowego,30,3014006,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01932,centrum zarządzania kryzysowego łódzkie-wschodni-08-06-01932,IK10,admin,centrum zarządzania kryzysowego,10,1008006,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01933,centrum zarządzania kryzysowego podlaskie-południowy-07-06-01933,IK10,admin,centrum zarządzania kryzysowego,20,2007006,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01934,centrum zarządzania kryzysowego lubelskie-zachodni-21-01-01934,IK10,admin,centrum zarządzania kryzysowego,06,0621001,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01935,centrum zarządzania kryzysowego świętokrzyskie-wschodni-02-06-01935,IK10,admin,centrum zarządzania kryzysowego,26,2602006,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01936,centrum zarządzania kryzysowego opolskie-miejski-05-05-01936,IK10,admin,centrum zarządzania kryzysowego,16,1605005,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01937,centrum zarządzania kryzysowego opolskie-wschodni-08-03-01937,IK10,admin,centrum zarządzania kryzysowego,16,1608003,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01938,centrum zarządzania kryzysowego dolnośląskie-wschodni-08-05-01938,IK10,admin,centrum zarządzania kryzysowego,02,0208005,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01939,centrum zarządzania kryzysowego dolnośląskie-zachodni-15-02-01939,IK10,admin,centrum zarządzania kryzysowego,02,0215002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01940,centrum zarządzania kryzysowego dolnośląskie-miejski-11-03-01940,IK10,admin,centrum zarządzania kryzysowego,02,0211003,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01941,centrum zarządzania kryzysowego dolnośląskie-centralny-28-04-01941,IK10,admin,centrum zarządzania kryzysowego,02,0228004,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01942,centrum zarządzania kryzysowego łódzkie-miejski-05-03-01942,IK10,admin,centrum zarządzania kryzysowego,10,1005003,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01943,centrum zarządzania kryzysowego zachodniopomorskie-północny-18-01-01943,IK10,admin,centrum zarządzania kryzysowego,32,3218001,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01944,centrum zarządzania kryzysowego podlaskie-zachodni-15-04-01944,IK10,admin,centrum zarządzania kryzysowego,20,2015004,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01945,centrum zarządzania kryzysowego łódzkie-wschodni-14-01-01945,IK10,admin,centrum zarządzania kryzysowego,10,1014001,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01946,centrum zarządzania kryzysowego lubuskie-południowy-07-06-01946,IK10,admin,centrum zarządzania kryzysowego,08,0807006,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01947,centrum zarządzania kryzysowego mazowieckie-północny-36-06-01947,IK10,admin,centrum zarządzania kryzysowego,14,1436006,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01948,centrum zarządzania kryzysowego świętokrzyskie-miejski-11-01-01948,IK10,admin,centrum zarządzania kryzysowego,26,2611001,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01949,centrum zarządzania kryzysowego warmińsko-mazurskie-wschodni-02-06-01949,IK10,admin,centrum zarządzania kryzysowego,28,2802006,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01950,centrum zarządzania kryzysowego śląskie-zachodni-27-02-01950,IK10,admin,centrum zarządzania kryzysowego,24,2427002,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01951,centrum zarządzania kryzysowego warmińsko-mazurskie-wschodni-14-03-01951,IK10,admin,centrum zarządzania kryzysowego,28,2814003,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01952,centrum zarządzania kryzysowego lubelskie-wschodni-02-04-01952,IK10,admin,centrum zarządzania kryzysowego,06,0602004,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01953,centrum zarządzania kryzysowego opolskie-południowy-07-02-01953,IK10,admin,centrum zarządzania kryzysowego,16,1607002,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01954,centrum zarządzania kryzysowego opolskie-północny-12-06-01954,IK10,admin,centrum zarządzania kryzysowego,16,1612006,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01955,centrum zarządzania kryzysowego łódzkie-południowy-19-01-01955,IK10,admin,centrum zarządzania kryzysowego,10,1019001,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01956,centrum zarządzania kryzysowego lubelskie-miejski-11-05-01956,IK10,admin,centrum zarządzania kryzysowego,06,0611005,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01957,centrum zarządzania kryzysowego warmińsko-mazurskie-wschodni-02-05-01957,IK10,admin,centrum zarządzania kryzysowego,28,2802005,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01958,centrum zarządzania kryzysowego opolskie-północny-06-04-01958,IK10,admin,centrum zarządzania kryzysowego,16,1606004,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01959,centrum zarządzania kryzysowego dolnośląskie-miejski-05-05-01959,IK10,admin,centrum zarządzania kryzysowego,02,0205005,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01960,centrum zarządzania kryzysowego podlaskie-północny-06-02-01960,IK10,admin,centrum zarządzania kryzysowego,20,2006002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01961,centrum zarządzania kryzysowego dolnośląskie-centralny-16-05-01961,IK10,admin,centrum zarządzania kryzysowego,02,0216005,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01962,centrum zarządzania kryzysowego kujawsko-pomorskie-zachodni-21-02-01962,IK10,admin,centrum zarządzania kryzysowego,04,0421002,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01963,centrum zarządzania kryzysowego kujawsko-pomorskie-południowy-19-06-01963,IK10,admin,centrum zarządzania kryzysowego,04,0419006,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01964,centrum zarządzania kryzysowego warmińsko-mazurskie-zachodni-09-05-01964,IK10,admin,centrum zarządzania kryzysowego,28,2809005,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01965,centrum zarządzania kryzysowego dolnośląskie-miejski-17-07-01965,IK10,admin,centrum zarządzania kryzysowego,02,0217007,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01966,centrum zarządzania kryzysowego podkarpackie-zachodni-15-01-01966,IK10,admin,centrum zarządzania kryzysowego,18,1815001,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01967,centrum zarządzania kryzysowego lubelskie-południowy-19-03-01967,IK10,admin,centrum zarządzania kryzysowego,06,0619003,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01968,centrum zarządzania kryzysowego dolnośląskie-miejski-05-02-01968,IK10,admin,centrum zarządzania kryzysowego,02,0205002,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01969,centrum zarządzania kryzysowego wielkopolskie-wschodni-08-04-01969,IK10,admin,centrum zarządzania kryzysowego,30,3008004,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01970,centrum zarządzania kryzysowego dolnośląskie-zachodni-15-03-01970,IK10,admin,centrum zarządzania kryzysowego,02,0215003,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01971,centrum zarządzania kryzysowego dolnośląskie-centralny-04-01-01971,IK10,admin,centrum zarządzania kryzysowego,02,0204001,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01972,centrum zarządzania kryzysowego opolskie-północny-06-04-01972,IK10,admin,centrum zarządzania kryzysowego,16,1606004,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01973,centrum zarządzania kryzysowego dolnośląskie-centralny-22-04-01973,IK10,admin,centrum zarządzania kryzysowego,02,0222004,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01974,centrum zarządzania kryzysowego wielkopolskie-zachodni-33-02-01974,IK10,admin,centrum zarządzania kryzysowego,30,3033002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01975,centrum zarządzania kryzysowego wielkopolskie-zachodni-27-04-01975,IK10,admin,centrum zarządzania kryzysowego,30,3027004,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01976,centrum zarządzania kryzysowego opolskie-południowy-07-02-01976,IK10,admin,centrum zarządzania kryzysowego,16,1607002,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01977,centrum zarządzania kryzysowego dolnośląskie-wschodni-08-06-01977,IK10,admin,centrum zarządzania kryzysowego,02,0208006,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01978,centrum zarządzania kryzysowego lubelskie-miejski-23-01-01978,IK10,admin,centrum zarządzania kryzysowego,06,0623001,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01979,centrum zarządzania kryzysowego opolskie-wschodni-02-07-01979,IK10,admin,centrum zarządzania kryzysowego,16,1602007,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01980,centrum zarządzania kryzysowego dolnośląskie-wschodni-20-04-01980,IK10,admin,centrum zarządzania kryzysowego,02,0220004,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01981,centrum zarządzania kryzysowego dolnośląskie-zachodni-15-04-01981,IK10,admin,centrum zarządzania kryzysowego,02,0215004,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01982,centrum zarządzania kryzysowego dolnośląskie-południowy-07-02-01982,IK10,admin,centrum zarządzania kryzysowego,02,0207002,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01983,centrum zarządzania kryzysowego zachodniopomorskie-centralny-10-05-01983,IK10,admin,centrum zarządzania kryzysowego,32,3210005,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01984,centrum zarządzania kryzysowego świętokrzyskie-południowy-13-06-01984,IK10,admin,centrum zarządzania kryzysowego,26,2613006,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01985,centrum zarządzania kryzysowego zachodniopomorskie-południowy-07-03-01985,IK10,admin,centrum zarządzania kryzysowego,32,3207003,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01986,centrum zarządzania kryzysowego dolnośląskie-północny-30-06-01986,IK10,admin,centrum zarządzania kryzysowego,02,0230006,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01987,centrum zarządzania kryzysowego śląskie-północny-30-03-01987,IK10,admin,centrum zarządzania kryzysowego,24,2430003,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01988,centrum zarządzania kryzysowego świętokrzyskie-południowy-07-03-01988,IK10,admin,centrum zarządzania kryzysowego,26,2607003,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01989,węzeł teleinformatyczny urzędu łódzkie-miejski-05-07-01989,IK10,admin,węzeł teleinformatyczny urzędu,10,1005007,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01990,węzeł teleinformatyczny urzędu opolskie-centralny-04-04-01990,IK10,admin,węzeł teleinformatyczny urzędu,16,1604004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01991,węzeł teleinformatyczny urzędu opolskie-południowy-01-03-01991,IK10,admin,węzeł teleinformatyczny urzędu,16,1601003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01992,węzeł teleinformatyczny urzędu mazowieckie-wschodni-02-07-01992,IK10,admin,węzeł teleinformatyczny urzędu,14,1402007,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01993,węzeł teleinformatyczny urzędu dolnośląskie-północny-18-05-01993,IK10,admin,węzeł teleinformatyczny urzędu,02,0218005,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01994,węzeł teleinformatyczny urzędu łódzkie-północny-24-06-01994,IK10,admin,węzeł teleinformatyczny urzędu,10,1024006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01995,węzeł teleinformatyczny urzędu warmińsko-mazurskie-północny-18-06-01995,IK10,admin,węzeł teleinformatyczny urzędu,28,2818006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01996,węzeł teleinformatyczny urzędu mazowieckie-południowy-07-03-01996,IK10,admin,węzeł teleinformatyczny urzędu,14,1407003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01997,węzeł teleinformatyczny urzędu wielkopolskie-południowy-07-02-01997,IK10,admin,węzeł teleinformatyczny urzędu,30,3007002,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01998,węzeł teleinformatyczny urzędu warmińsko-mazurskie-południowy-01-03-01998,IK10,admin,węzeł teleinformatyczny urzędu,28,2801003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-01999,węzeł teleinformatyczny urzędu małopolskie-północny-06-05-01999,IK10,admin,węzeł teleinformatyczny urzędu,12,1206005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02000,węzeł teleinformatyczny urzędu wielkopolskie-zachodni-21-05-02000,IK10,admin,węzeł teleinformatyczny urzędu,30,3021005,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02001,węzeł teleinformatyczny urzędu dolnośląskie-miejski-17-04-02001,IK10,admin,węzeł teleinformatyczny urzędu,02,0217004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02002,węzeł teleinformatyczny urzędu opolskie-centralny-04-05-02002,IK10,admin,węzeł teleinformatyczny urzędu,16,1604005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02003,węzeł teleinformatyczny urzędu świętokrzyskie-wschodni-02-01-02003,IK10,admin,węzeł teleinformatyczny urzędu,26,2602001,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02004,węzeł teleinformatyczny urzędu dolnośląskie-południowy-01-03-02004,IK10,admin,węzeł teleinformatyczny urzędu,02,0201003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02005,węzeł teleinformatyczny urzędu warmińsko-mazurskie-zachodni-21-06-02005,IK10,admin,węzeł teleinformatyczny urzędu,28,2821006,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02006,węzeł teleinformatyczny urzędu opolskie-centralny-10-01-02006,IK10,admin,węzeł teleinformatyczny urzędu,16,1610001,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02007,węzeł teleinformatyczny urzędu podlaskie-południowy-01-05-02007,IK10,admin,węzeł teleinformatyczny urzędu,20,2001005,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02008,węzeł teleinformatyczny urzędu dolnośląskie-zachodni-15-05-02008,IK10,admin,węzeł teleinformatyczny urzędu,02,0215005,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02009,węzeł teleinformatyczny urzędu zachodniopomorskie-miejski-05-06-02009,IK10,admin,węzeł teleinformatyczny urzędu,32,3205006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02010,węzeł teleinformatyczny urzędu dolnośląskie-zachodni-03-02-02010,IK10,admin,węzeł teleinformatyczny urzędu,02,0203002,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02011,węzeł teleinformatyczny urzędu opolskie-południowy-01-03-02011,IK10,admin,węzeł teleinformatyczny urzędu,16,1601003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02012,węzeł teleinformatyczny urzędu opolskie-miejski-11-04-02012,IK10,admin,węzeł teleinformatyczny urzędu,16,1611004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02013,węzeł teleinformatyczny urzędu opolskie-miejski-11-01-02013,IK10,admin,węzeł teleinformatyczny urzędu,16,1611001,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02014,węzeł teleinformatyczny urzędu dolnośląskie-centralny-10-06-02014,IK10,admin,węzeł teleinformatyczny urzędu,02,0210006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02015,węzeł teleinformatyczny urzędu warmińsko-mazurskie-południowy-19-06-02015,IK10,admin,węzeł teleinformatyczny urzędu,28,2819006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02016,węzeł teleinformatyczny urzędu lubuskie-centralny-10-01-02016,IK10,admin,węzeł teleinformatyczny urzędu,08,0810001,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02017,węzeł teleinformatyczny urzędu dolnośląskie-północny-24-05-02017,IK10,admin,węzeł teleinformatyczny urzędu,02,0224005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02018,węzeł teleinformatyczny urzędu dolnośląskie-miejski-17-03-02018,IK10,admin,węzeł teleinformatyczny urzędu,02,0217003,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02019,węzeł teleinformatyczny urzędu warmińsko-mazurskie-południowy-01-03-02019,IK10,admin,węzeł teleinformatyczny urzędu,28,2801003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02020,węzeł teleinformatyczny urzędu podlaskie-centralny-16-03-02020,IK10,admin,węzeł teleinformatyczny urzędu,20,2016003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02021,węzeł teleinformatyczny urzędu zachodniopomorskie-wschodni-08-03-02021,IK10,admin,węzeł teleinformatyczny urzędu,32,3208003,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02022,węzeł teleinformatyczny urzędu opolskie-centralny-10-02-02022,IK10,admin,węzeł teleinformatyczny urzędu,16,1610002,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02023,węzeł teleinformatyczny urzędu pomorskie-wschodni-20-04-02023,IK10,admin,węzeł teleinformatyczny urzędu,22,2220004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02024,węzeł teleinformatyczny urzędu wielkopolskie-północny-06-04-02024,IK10,admin,węzeł teleinformatyczny urzędu,30,3006004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02025,węzeł teleinformatyczny urzędu świętokrzyskie-zachodni-09-06-02025,IK10,admin,węzeł teleinformatyczny urzędu,26,2609006,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02026,węzeł teleinformatyczny urzędu śląskie-centralny-34-06-02026,IK10,admin,węzeł teleinformatyczny urzędu,24,2434006,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02027,węzeł teleinformatyczny urzędu małopolskie-wschodni-08-05-02027,IK10,admin,węzeł teleinformatyczny urzędu,12,1208005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02028,węzeł teleinformatyczny urzędu opolskie-wschodni-02-05-02028,IK10,admin,węzeł teleinformatyczny urzędu,16,1602005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02029,węzeł teleinformatyczny urzędu zachodniopomorskie-zachodni-03-05-02029,IK10,admin,węzeł teleinformatyczny urzędu,32,3203005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02030,węzeł teleinformatyczny urzędu mazowieckie-północny-12-04-02030,IK10,admin,węzeł teleinformatyczny urzędu,14,1412004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02031,węzeł teleinformatyczny urzędu zachodniopomorskie-zachodni-03-01-02031,IK10,admin,węzeł teleinformatyczny urzędu,32,3203001,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02032,węzeł teleinformatyczny urzędu zachodniopomorskie-południowy-07-03-02032,IK10,admin,węzeł teleinformatyczny urzędu,32,3207003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02033,węzeł teleinformatyczny urzędu dolnośląskie-wschodni-08-05-02033,IK10,admin,węzeł teleinformatyczny urzędu,02,0208005,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02034,węzeł teleinformatyczny urzędu kujawsko-pomorskie-południowy-01-05-02034,IK10,admin,węzeł teleinformatyczny urzędu,04,0401005,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02035,węzeł teleinformatyczny urzędu dolnośląskie-centralny-10-04-02035,IK10,admin,węzeł teleinformatyczny urzędu,02,0210004,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02036,węzeł teleinformatyczny urzędu dolnośląskie-południowy-25-06-02036,IK10,admin,węzeł teleinformatyczny urzędu,02,0225006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02037,węzeł teleinformatyczny urzędu małopolskie-południowy-19-03-02037,IK10,admin,węzeł teleinformatyczny urzędu,12,1219003,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02038,węzeł teleinformatyczny urzędu lubelskie-południowy-13-03-02038,IK10,admin,węzeł teleinformatyczny urzędu,06,0613003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02039,węzeł teleinformatyczny urzędu opolskie-zachodni-03-01-02039,IK10,admin,węzeł teleinformatyczny urzędu,16,1603001,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02040,węzeł teleinformatyczny urzędu dolnośląskie-zachodni-09-03-02040,IK10,admin,węzeł teleinformatyczny urzędu,02,0209003,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02041,węzeł teleinformatyczny urzędu opolskie-zachodni-09-07-02041,IK10,admin,węzeł teleinformatyczny urzędu,16,1609007,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02042,węzeł teleinformatyczny urzędu dolnośląskie-południowy-13-04-02042,IK10,admin,węzeł teleinformatyczny urzędu,02,0213004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-11-02081,zakład zwiększonego ryzyka (ZZR) kujawsko-pomorskie-wschodni-20-05-02081,IK11,chemical,zakład zwiększonego ryzyka (ZZR),04,0420005,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02044,węzeł teleinformatyczny urzędu dolnośląskie-północny-06-04-02044,IK10,admin,węzeł teleinformatyczny urzędu,02,0206004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02045,węzeł teleinformatyczny urzędu lubuskie-południowy-13-07-02045,IK10,admin,węzeł teleinformatyczny urzędu,08,0813007,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-10-02046,węzeł teleinformatyczny urzędu wielkopolskie-miejski-35-01-02046,IK10,admin,węzeł teleinformatyczny urzędu,30,3035001,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-11-02047,zakład dużego ryzyka (ZDR) lubuskie-wschodni-02-07-02047,IK11,chemical,zakład dużego ryzyka (ZDR),08,0802007,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-11-02048,zakład dużego ryzyka (ZDR) dolnośląskie-zachodni-21-04-02048,IK11,chemical,zakład dużego ryzyka (ZDR),02,0221004,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-11-02049,zakład dużego ryzyka (ZDR) lubuskie-centralny-04-01-02049,IK11,chemical,zakład dużego ryzyka (ZDR),08,0804001,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-11-02050,zakład dużego ryzyka (ZDR) dolnośląskie-wschodni-08-04-02050,IK11,chemical,zakład dużego ryzyka (ZDR),02,0208004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-11-02051,zakład dużego ryzyka (ZDR) małopolskie-miejski-11-05-02051,IK11,chemical,zakład dużego ryzyka (ZDR),12,1211005,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-11-02052,zakład dużego ryzyka (ZDR) zachodniopomorskie-centralny-16-04-02052,IK11,chemical,zakład dużego ryzyka (ZDR),32,3216004,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-11-02053,zakład dużego ryzyka (ZDR) opolskie-zachodni-03-06-02053,IK11,chemical,zakład dużego ryzyka (ZDR),16,1603006,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-11-02054,zakład dużego ryzyka (ZDR) opolskie-południowy-07-01-02054,IK11,chemical,zakład dużego ryzyka (ZDR),16,1607001,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-11-02055,zakład dużego ryzyka (ZDR) lubuskie-centralny-04-05-02055,IK11,chemical,zakład dużego ryzyka (ZDR),08,0804005,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-11-02056,zakład dużego ryzyka (ZDR) dolnośląskie-centralny-16-02-02056,IK11,chemical,zakład dużego ryzyka (ZDR),02,0216002,K1,0,0,0,0,0,0,0.0,0.0,marginalny
IK-11-02057,zakład dużego ryzyka (ZDR) opolskie-zachodni-09-05-02057,IK11,chemical,zakład dużego ryzyka (ZDR),16,1609005,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-11-02084,zakład zwiększonego ryzyka (ZZR) pomorskie-miejski-17-01-02084,IK11,chemical,zakład zwiększonego ryzyka (ZZR),22,2217001,K2,0,0,0,0,0,0,0.0,0.0,marginalny
IK-11-02083,zakład zwiększonego ryzyka (ZZR) mazowieckie-południowy-07-06-02083,IK11,chemical,zakład zwiększonego ryzyka (ZZR),14,1407006,K3,0,0,0,0,0,0,0.0,0.0,marginalny
IK-11-02092,zakład zwiększonego ryzyka (ZZR) wielkopolskie-zachodni-15-03-02092,IK11,chemical,zakład zwiększonego ryzyka (ZZR),30,3015003,K2,0,0,0,0,0,0,0.0,0.0,marginalny
